"Animat","Day","Location x:","Location y:","Teacher"
"21","48","8","6","true"
"22","48","2","4","true"
"24","48","-2","10","true"
"25","48","10","4","true"
"26","48","16","8","true"
"28","48","5","9","true"
"29","48","12","4","true"
"30","47","1","2","true"
"31","48","11","3","true"
"32","48","2","4","true"
"33","48","20","6","true"
"34","48","10","4","true"
"36","48","13","3","true"
"37","48","17","3","true"
"38","48","6","8","true"
"39","48","4","10","true"
"40","48","2","4","true"
"41","48","9","5","true"
"42","48","14","6","true"
"43","48","18","4","true"
"45","48","6","4","true"
"46","48","6","4","true"
"47","48","16","8","true"
"48","48","6","2","true"
"50","48","9","3","true"
"51","48","10","4","true"
"52","47","15","2","true"
"54","48","9","5","true"
"55","48","4","6","true"
"56","48","9","7","true"
"57","48","14","10","true"
"59","48","5","7","true"
"61","47","3","2","true"
"63","48","3","5","true"
"64","48","24","6","true"
"65","48","4","4","true"
"67","48","12","6","true"
"69","48","10","4","true"
"70","48","10","8","true"
"71","48","2","4","true"
"72","48","5","3","true"
"73","48","12","4","true"
"74","48","13","9","true"
"75","48","7","5","true"
"76","48","0","4","true"
"78","48","11","3","true"
"79","48","14","10","true"
"80","48","-7","5","true"
"81","48","14","2","true"
"82","47","13","2","true"
"83","48","25","5","true"
"84","48","0","2","true"
"86","48","7","9","true"
"87","48","12","4","true"
"88","48","10","6","true"
"89","48","13","5","true"
"90","48","4","12","true"
"91","48","17","5","true"
"92","48","12","4","true"
"93","48","1","7","true"
"94","48","-1","3","true"
"98","48","11","5","true"
"99","48","14","8","true"
"100","48","3","3","true"
"0","49","19","8","true"
"3","49","17","4","true"
"4","49","8","3","true"
"5","49","5","4","true"
"6","49","9","4","true"
"7","49","5","6","true"
"8","49","4","3","true"
"9","49","6","3","true"
"12","49","15","8","true"
"13","49","11","8","true"
"14","49","10","5","true"
"20","49","7","6","true"
"21","49","7","6","true"
"22","49","3","4","true"
"24","49","-2","9","true"
"25","49","9","4","true"
"26","49","17","8","true"
"28","49","6","9","true"
"29","49","11","4","true"
"31","49","10","3","true"
"32","49","1","4","true"
"33","49","20","5","true"
"34","49","11","4","true"
"36","49","14","3","true"
"37","49","17","2","true"
"38","49","6","7","true"
"39","49","3","10","true"
"40","49","3","4","true"
"41","49","8","5","true"
"42","49","13","6","true"
"43","49","19","4","true"
"45","49","7","4","true"
"46","49","7","4","true"
"47","49","16","7","true"
"48","48","6","2","true"
"50","49","10","3","true"
"51","49","10","3","true"
"54","49","8","5","true"
"55","49","4","5","true"
"56","49","8","7","true"
"57","49","14","9","true"
"59","49","6","7","true"
"63","49","2","5","true"
"64","49","24","5","true"
"65","49","4","3","true"
"67","49","11","6","true"
"69","49","11","4","true"
"70","49","9","8","true"
"71","49","3","4","true"
"72","49","4","3","true"
"73","49","13","4","true"
"74","49","13","8","true"
"75","49","6","5","true"
"76","49","1","4","true"
"78","49","10","3","true"
"79","49","14","9","true"
"80","49","-8","5","true"
"81","48","14","2","true"
"83","49","26","5","true"
"84","48","0","2","true"
"86","49","7","8","true"
"87","49","12","3","true"
"88","49","9","6","true"
"89","49","12","5","true"
"90","49","5","12","true"
"91","49","17","4","true"
"92","49","12","3","true"
"93","49","0","7","true"
"94","49","0","3","true"
"98","49","10","5","true"
"99","49","14","7","true"
"100","49","4","3","true"
"0","50","20","8","true"
"3","50","17","3","true"
"4","50","9","3","true"
"5","50","5","3","true"
"6","50","10","4","true"
"7","50","5","5","true"
"8","50","3","3","true"
"9","50","5","3","true"
"12","50","15","7","true"
"13","50","12","8","true"
"14","50","11","5","true"
"20","50","6","6","true"
"21","50","6","6","true"
"22","50","4","4","true"
"24","50","-1","9","true"
"25","50","8","4","true"
"26","50","18","8","true"
"28","50","7","9","true"
"29","50","10","4","true"
"31","50","9","3","true"
"32","50","0","4","true"
"33","50","19","5","true"
"34","50","11","3","true"
"36","50","13","3","true"
"37","49","17","2","true"
"38","50","6","6","true"
"39","50","3","9","true"
"40","50","2","4","true"
"41","50","7","5","true"
"42","50","13","5","true"
"43","50","20","4","true"
"45","50","7","3","true"
"46","50","8","4","true"
"47","50","16","6","true"
"50","50","9","3","true"
"51","50","10","2","true"
"54","50","8","4","true"
"55","50","5","5","true"
"56","50","8","6","true"
"57","50","13","9","true"
"59","50","5","7","true"
"63","50","1","5","true"
"64","50","25","5","true"
"65","50","4","2","true"
"67","50","10","6","true"
"69","50","11","3","true"
"70","50","9","7","true"
"71","50","2","4","true"
"72","50","5","3","true"
"73","50","12","4","true"
"74","50","12","8","true"
"75","50","5","5","true"
"76","50","0","4","true"
"78","50","11","3","true"
"79","50","13","9","true"
"80","50","-7","5","true"
"83","50","25","5","true"
"86","50","6","8","true"
"87","50","11","3","true"
"88","50","10","6","true"
"89","50","12","4","true"
"90","50","5","11","true"
"91","50","18","4","true"
"92","50","13","3","true"
"93","50","0","6","true"
"94","50","-1","3","true"
"98","50","10","4","true"
"99","50","13","7","true"
"100","50","3","3","true"
"50"
